text,adv_text,minimal_k
"Motorola Sees 3G Phone Sales Quadrupling  HONG KONG (Reuters) - Motorola Inc., the No. 2 mobile phone  maker, said on Wednesday it expects sales of phones based on  the WCDMA third-generation technology to more than quadruple  next year, helping it claw back market share.","Motorola Sees 3G Phone Sales Quadrupling  HONG KONG (Reuters) - Motorola Inc., the No. 2 mobile phone  maker, avowed on Wednesday it predicts sales of phones based on  the WCDMA third-generation technology to more than quad  next year, helping it clamp back commercialized share.",5.0
"Europes First Moon Probe to Enter Lunar Orbit Europes first mission to the moon is just days away from its goal after taking the slow boat from Earth more than a year ago. The spacecraft, dubbed SMART-1, will make its first close pass by the moon on the evening of Nov.","Europes Prima Moon Probe to Enter Lunar Orbit Europes first mission to the moon is mere days away from its goal after taking the slow boat from Earth more than a year ago. The spacecraft, dubbed SMART-1, will make its first close pass by the moon on du soir to Nov.",5.0
"Victory is golden for city cyclist Edmonton #39;s Lori-Ann Muenzer defied two of the world #39;s best cyclists Tuesday to top the field of 500-metre sprinters, laying claim to the first gold medal ever won by a Canadian track cyclist.","Triumph exists dore towards city cyclist Edmonton #39;s Lori-Ann Muenzer defied two of the world #39;s best cyclists Tuesday to top the field of 500-metre sprinters, laying claim to the first gold medal ever triumphed by a Canadian track cyclist.",5.0
U.S. attorney general says his country needs Canada's help to thwart terror (Canadian Press) Canadian Press - OTTAWA (CP) - U.S. Attorney General John Ashcroft says his country needs Canada's help to thwart terrorism in the run-up to the U.S. presidential election Nov. 2.,U.S. procurator general says his country needs Canada's help to thwart panic (Canadian Press) Canadian Press - OTTAWA (CP) - U.S. Attorneys General John Ashcroft says his country needs Canada's help to thwart terrorism during nova run-up to the U.S. presidential election Nov. 2.,5.0
"Cali Drug Kingpin Faces U.S. Court in Chains &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Michael Christie&lt;/p&gt;&lt;p&gt; MIAMI (Reuters) - The most powerful drug lord everextradited by Colombia appeared before a U.S. judge on Monday,and his lawyer said he would fight U.S. charges that he ran hismultibillion-dollar business from a Colombian jail cell.&lt;/p&gt;","Cali Drug Kingpin Faces U.S. Court in Chains &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Michael Christie&lt;/p&gt;&lt;p&gt; MIAMI (Reuters) - The plus powerful medicinal jesus everextradited by Colombia appeared before a U.S. judge on Monday,and his avocados said he would brawls U.S. charges that he ran hismultibillion-dollar business from a Colombian jail cell.&lt;/p&gt;",5.0
"U.S. Offers Internet Downloads of  #36;50 Bill (AP) AP - The U.S. government will offer over the Internet low-quality images of its new  #36;50 bill for artists, students and others who discover that their computers, scanners or printers won't allow them to view or copy pictures of the new currency.","U.S. Affords Internet Download of  #36;50 Bill (AP) AP - The U.S. councils volition furnish over the Internet low-quality images of its new  #36;50 bill for artists, students and others who discover that their computers, scanners or printers won't allow them to view or copy pictures of the new currency.",5.0
"Cambodian king says he's abdicating throne BANGKOK -- Cambodian King Norodom Sihanouk, now 83, sick, and dismayed at political infighting in his impoverished country as it tries to recover from the Khmer Rouge era of mass killings, wants to give up his throne. Sihanouk had delayed his scheduled return from China, where he has been undergoing medical treatment for several months, and announced his desire to ...","Cambodian king alleges he's abdicating throne BANGKOK -- Cambodian King Norodom Sihanouk, now 83, sick, and dismayed at political infighting in his impoverished country as it tries to recover from the Khmer Rouge era of mass killings, wants to give up his throne. Sihanouk had stunted his prophesied return from China, where he has been undergoing medical treatment for several months, and announced his will pour ...",5.0
"Manning throws 3 TDs to topple Titans INDIANAPOLIS (Ticker) -- Despite Jeff Fisher #39;s best attempt, there doesn #39;t seem to be anything that can slow down Peyton Manning and the Indianapolis Colts.","Manning throws 3 TDs to topple Titans INDIANAPOLIS (Ticker) -- Irrespective Jeff Fisher #39;s best attempt, there doesn #39;t seems to be anything that can slow down Peyton Endowment und the Indianapolis Redskins.",5.0
Clear Channel Plays Rough in Motorcycling Battle Supercross is shaping up to be the latest battleground in the fight over media consolidation.,Unambiguous Channel Plays Rugged in Motorcycling Battle Supercross is shaping up to be the recent warfare in the fight over media consolidating.,5.0
"Arizona St. Sun Devils TUCSON, Arizona (Ticker) -- No. 20 Arizona State tries to post its first three-game winning streak over Pac-10 Conference rival Arizona in 26 years when they meet Friday.","Arizona Saint. Sun Devil TUCSON, Arizona (Ticker) -- No. 20 Arizona State tries of post its first three-game winning streak over Pac-10 Meetings rival Arizona in 26 years when they meet Thursday.",5.0
"Earnhardt Bounced from Top Spot in NASCAR Standings DAYTONA BEACH, Florida (Sports Network) - NASCAR driver Dale Earnhardt Jr. has been fined \$10,000 for cursing during a TV interview following his win at Talladega Superspeedway.","Earnhardt Soared from Top Spot in NASCAR Standings DAYTONA BEACH, Florida (Sports Network) - NASCAR motorman Dale Earnhardt Jr. has been fined \$10,000 for calamity during a TV interview following her winner at Talladega Superspeedway.",5.0
"Jeanne Lashes Dominican Republic; 9 Dead SAN PEDRO DE MACORIS, Dominican Republic - Tropical Storm Jeanne battered the Dominican Republic before heading to the Bahamas where the tempest, which has killed at least nine people, began to churn seas and stir deadly storm surges on Saturday.    Jeanne lost strength as it drove thousands of Dominicans from their homes by late Friday...","Jeanne Lashes Dominican Republic; 9 Dead SAN PEDRO DE MACORIS, Dominican Republic - Tropical Storm Jeanne manhandled the Dominican Republic before heading to the Bahamas where the tempest, which has killed at least nine people, began to churn seas and stir deadly storm surges on Saturday.    Jeanne forfeited fortitude as it drove thousands of Dominicans from their abode by tardy Friday...",5.0
"State Street fund tops August sales State Street Corp.'s SPDR Trust was the best-selling mutual fund with US investors in August, according to estimates by Financial Research Corp. It was the first time an exchange-traded fund led monthly fund sales.","State Street crate surpasses August sales State Street Corp.'s SPDR Trust was the best-selling mutual fund with US investors in August, according to estimates by Financial Research Corp. It was the outset temps an exchange-traded fund headed monthly fund sales.",5.0
Tesco steps up RFID efforts Tesco is rolling out radio barcode technology across its 98 Tesco Extra stores to track high-value items between its internal distribution centres and its outlets.,Tesco measure up RFID endeavors Tesco is rolling out radio barcode technology everywhere its 98 Tesco Extra stores to track high-value items entre its internal distribution centering and its outlets.,5.0
"Snyder Just Can't Win Now that Joe Gibbs looks like less than an immediate savior, Dan Snyder has to be wondering what went wrong and what to do now.","Snyder Len Can't Triumphs Now that Joe Gibbs looks like less than an immediate savior, Dan Snyder has to be wondering what went misspelled and quoi to do nowadays.",5.0
"DA still determining charges, if any OAKLAND, Calif. -- Prosecutors are expected to ask for a continuance in the case of Rangers relief pitcher Frank Francisco at a preliminary court hearing scheduled for Wednesday afternoon.","DA still determining charge, if any OAKLAND, Calif. -- Prosecutors are planned to demands for una continuity in the case of Rangers relief pitcher Frank Francisco at a preliminary court hearing scheduled for Wednesday afternoon.",5.0
"Paris report: Open-source move could be costly A complete switch ""would mean significant additional costs without improving the service provided,"" a French official says.","Paris report: Open-source move would worden costly A complete switch ""could mean notable additional costs without improving the service provided,"" a French official proclaims.",5.0
"Stone Rolls Away From Novell Chris Stone, who was instrumental in Novell #39;s acquisition of SUSE Linux, has left for other pursuits, the company said Thursday.","Stone Rolls Outside From Novell Chris Stone, who was instrumental in Novell #39;s acquisition of SUSE Linux, has leaving for other pursuits, the business avowed Sunday.",5.0
"Seniors Take Up Tai Chi and Yoga Across the U.S. By AMBER McDOWELL     NASHVILLE, Tenn. (AP) -- Balanced on one leg like flamingos, a dozen people older than 60 concentrate on staying upright, as they master the basics of tai chi...","Seniors Take Up Tai Chi and Yoga Across the U.S. By AMBER McDOWELL     NASHVILLE, Tenn. (AP) -- Balanced on one leg adores flamingos, a dozen citizens older than 60 emphasis on staying upright, as they master the pillars of grands chi...",5.0
Dick Cheney Slip Sends Surfers to Wrong Site By EMILY FREDRIX    WASHINGTON (AP) -- All he wanted were the facts. But Dick Cheney ended up generating confusion- and lots of it...,Dick Cheney Slip Sends Surfers of Mistake Site By EMILY FREDRIX    WASHINGTON (AP) -- Entirety he wanted were nova facts. But Dick Cheney ended up generating confusion- and batch of it...,5.0
"Data Center Markup Language (DCML) Organization Transitions to &lt;b&gt;...&lt;/b&gt; The DCML Organization has announced a decision to move its technical and marketing activities to OASIS, organized as a new OASIS Member Section.","Data Center Markup Language (DCML) Arranged Transitions to &lt;b&gt;...&lt;/b&gt; To DCML Organization has proclaimed una decision to move its technical and marketing activities for OASIS, organized as a new OASIS Member Section.",5.0
"Queen opens climate summit The Queen is to open a conference on climate change today during her state visit to Germany. The gathering, held at the British embassy in Berlin, will make recommendations on climate change to Prime Minister Tony Blair.","Cowen opens climate summit The Queen is to open a conference on climate change today during her state visit to Germans. The gathering, held at the Britannica embassy in Berlin, will make proposal on climate change de Prime Minister Tony Blair.",5.0
Can Angling Save World's Largest Salmon? Conservationists say the survival of Mongolia's fabled taimen salmon may depend on an unusual ecotourism venture involving Western anglers.,Can Angling Save World's Largest Salmon? Conservationists told du survival of Mongolia's fabled taimen salmon may tally regarding an unusual ecotourism venture comprising Western anglers.,5.0
"Caller ID Spoofing Service Debuts Star38 #39;s service disguises who is making the call but will only be sold to collection agencies, private investigators, and law-enforcement personnel.","Caller ID Spoofing Service Debuts Star38 #39;s service disguises who is making the asking nonetheless will unattached be sold of collection organs, private investigators, and law-enforcement personnel.",5.0
Newcastle United Football Club back in for Rooney? Everton Football Club have rejected an offer of 20million from Newcastle United Football Club for Wayne Rooney - although they may return with an improved offer.,Newcastle United Football Club back during into Rooney? Everton Football Club have refusal an offer of 20million from Newcastle United Football Club for Wayne Rooney - if they may repatriate with an improved offer.,5.0
"Linux standard adds C support The Free Standards Group (FSG) has revealed details of its Linux Standard Base (LSB) 2.0, a specification aimed at preventing Linux fragmentation.","Linux standard summing C backing The Free Standards Group (FSG) ha revealed details of its Linux Standard Base (LSB) 2.0, a specification aimed at obstruct Linux fracturing.",5.0
Air Force Pitch for Boeing Detailed Air Force Secretary James G. Roche asked a lobbyist for Boeing Co. to use the company #39;s Washington contacts to  quot;quash quot; a deputy undersecretary of defense and make him  quot;pay an appropriate ,Airspace Force Brea per Boeing Detailed Airborne Force Secretary James G. Roche asked a lobbyist for Boeing Co. to use the company #39;s Washington contacts to  quot;quash quot; a deputy undersecretary of defense and make him  quot;pay an adequate ,5.0
"Cingular/AWE Deal to Get Conditional OK  NEW YORK (Reuters) - U.S. regulators are set to give  Cingular Wireless final approval for its \$41 billion purchase  of AT T Wireless Services Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AWE.N target=/stocks/quickinfo/fullquote""&gt;AWE.N&lt;/A&gt; on Monday, on condition  that it sells assets including wireless airwaves in more than  16 markets, according to a source close to the deal.","Cingular/AWE Deal to Get Conditional OKAY  NEW YORK (Reuters) - U.S. regulators are set to give  Cingular Wireless definitive approval for its \$41 billion purchase  of AT T Wireless Services Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AWE.N target=/stocks/quickinfo/fullquote""&gt;DAZZLE.N&lt;/une&gt; on Monday, on condition  that it sells assets including wireless airwaves in more than  16 markets, conforming to a source close to the deal.",5.0
"Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is expected to release a new version of its operating system today - a big part of the struggling computer maker #39;s plan to save itself.","Sun to shine spotlight on new operating system, Solaris 10 Sun Microsystems SUNW is scheduled pour emancipate a new version of its operational system today - a considerable part of the struggling computer maker #39;s plan to save itself.",5.0
"Helicopter crash kills 2 US soldiers in Iraq BAGHDAD - Two US soldiers were killed and four were wounded late Thursday when an airborne helicopter struck one on the ground at an airfield in the northern city of Mosul, military officials said.","Helo crash kills 2 US soldiers in Iraq BAGHDAD - Two NOUS soldiers were fatalities and four were wounded late Thursday when an airborne helicopter struck one on the ground at an airfield in the northern city of Mosul, military functionary avowed.",5.0
"More Protection Urged for Rare Toothfish at CITES (Reuters) Reuters - Environmentalists urged fishing nations\Thursday to do more to protect the rare Patagonian toothfish,\dubbed the ""white gold"" of the sea which is being driven to\extinction by rampant poaching.","More Amparo Urged for Rare Toothfish at CITES (Reuters) Reuters - Environmentalists urging fishing nations\Thursday to do more to protect the rare Patagonian toothfish,\dubbed the ""white gold"" of the sea which is being fuelled to\extermination by generalized poaching.",5.0
"Lynne Cheney Helps Soften Husband's Image (AP) AP - Lynne Cheney smiles, nods and applauds. Sitting on a stool beside her husband, she shows none of the fire that made her a leading conservative in her own right. She is the adoring wife, the woman who knew Vice President Dick Cheney when he was a teenager sweeping out the Ben Franklin store.","Lynne Cheney Supporting Soften Husband's Image (AP) AP - Lynne Cheney smiles, nods and applauds. Sitting on a stool beside her husband, she shows none of the fuego that made her a leading conservative in her own right. Elle is nova adoring women, the woman who knew Vice President Dick Cheney when he was a teenager sweeping out the Ben Franklin store.",5.0
Iraqi Minister Sets New Deadline For Al-Sadr 19 August 2004 -- An Iraqi government official has said a military offensive against Shi #39;ite militiamen loyal to Shi #39;a cleric Muqtada al-Sadr in the holy city of Al-Najaf will begin in  quot;hours quot; unless they disarm. ,Iraqi Minister Sets New Period For Al-Sadr 19 August 2004 -- An Iraqi government official has said a military offensive against Shi #39;ite militiamen loyal to Shi #39;a cleric Muqtada al-Sadr in the sacred city of Al-Najaf gonna initiates in  quot;hours quot; if they disarm. ,5.0
"Philadelphia looks to become one big hot spot For about \$10 million, city officials believe they can turn all 135 square miles of Philadelphia into the world's largest wireless Internet hot spot.","Bryn seem to become uno sizeable hot smudge For about \$10 million, city officials believe they can turn all 135 square miles of Philadelphia into the world's largest wireless Internet hot spot.",5.0
Linspire #39;s Robertson embraces Windows Media LINSPIRE INC. the company formerly known as Lindows announced on November 18 that it has licensed Windows Media technology and made it immediately available via a click-and-run online update to the users of the Linux distro.,Linspire #39;s Robertson consists Windows Media LINSPIRE INC. the company before known as Lindows heralding on November 18 that it has licensed Windows Medias technology and made it thereupon available via a click-and-run online update to the users of the Linux distro.,5.0
"Coming: IT that adapts to users' requirements The march of information technology into the workplace has been greeted with a mix of awe and resistance. For all their promise of productivity gains, computers, business software, and telecommunications gear have disrupted processes at the core of a company's identity.","Coming: IT that adapts to users' requirements The march of information technology into the workplace has been greeted with a mix of awe and resistance. For tous their promise of productivity gains, computers, business software, and telecommunications gear got hindered processes into the core of une company's identity.",5.0
"Amazon May Be Losing Its Dot-Com Glitz Amazon.com Inc. #39;s (AMZN.O: Quote, Profile, Research) days as a hot-shot dot-com may be behind it as the Internet retailer #39;s slowing growth makes its business suspiciously ","Amazon May Are Losing Its Dot-Com Glitz Amazon.com Inc. #39;s (AMZN.O: Quote, Profile, Research) days because a hot-shot dot-com may be behind it as the Internet retailer #39;s slowing increased makes its enterprising paradoxically ",5.0
"Outgunned on copyright? At first blush, a lot of people might find that to be a laughable proposition. But a prominent architect of the Recording Industry Association of America #39;s legal strategy confided to me last week that his ","Outgunned on copyright? At first blush, a lot of people might find that to be a laughable proposition. Yet a conspicuous architect of the Recording Industry Association of America #39;s rightful strategy confided to me latest chow that his ",5.0
