text,adv_text,minimal_k
"Chelsea:  #39;No fear #39; factor in Europe IF a football team could be entered in that famous television programme Fear Factor, then Jose Mourinho would register Chelsea. Because if Chelsea are going to reach the final of the Champions League for the ","Chelsea:  #39;No fear #39; factor in Europe IF a football team could be entered in that famous television programme Fear Factor, then Jose Mourinho would register Chelsea. Already if Chelsea are going to arrive the final of the Champions League onto the ",3.0
"What went wrong four years ago The last time Deutsche Borse attempted a deal with the London Stock Exchange it was portrayed as a merger of equals. The two exchanges, both mutuals, in 2000 planned to join ","What went wrong four years ago The last time Deutsche Borse attempted a deal with the London Stock Exchange it was portrayed as a merger of equals. To two exchanges, both mutuals, in 2000 stipulated to joins ",3.0
"Ashcroft launches actions against P2P users Ashcroft takes federal enforcement action taken against criminal copyright piracy on peer-to-peer networks. Attorney General John Ashcroft, Assistant Attorney General Christopher A. Wray, and US Attorney for ","Ashcroft launches actions against P2P users Ashcroft takes federal enforcement action taken against criminal copyright piracy on peer-to-peer networks. Attorney General John Ashcroft, Helpers Attorney General Christopher A. Wray, und USA Attorney for ",3.0
"Nintendo to Unveil Handheld Upgrade Facing its biggest threat ever from the arrival of Sony Corp. in the portable video-game machine market, Japanese game-maker Nintendo Co.","Nintendo to Unveil Handheld Upgrade Confronting its biggest threat ever from the arrival of Sony Corp. in the portable video-game machine market, Japans game-maker Nintendo Commandant.",3.0
Sharon Offers a Date for Settler Withdrawal From Gaza The Israeli prime minister said today that he wanted to begin withdrawing settlers from Gaza next May or June.,Sharon Provide a Date for Settler Withdrawal From Gaza The Israeli prime minister said today that he wanted to begin withdrew settlers from Gaza next May or December.,3.0
"Jobless Claims Up, Hurricane a Factor  WASHINGTON (Reuters) - New claims for U.S. jobless benefits  rose in the latest week, but the gain was largely blamed on  Hurricane Charley, the government said on Thursday.","Jobless Claims Arriba, Hurricane une Factor  WASHINGTON (Reuters) - New claims for U.S. jobless benefits  rose in the latest week, but the gain was largely blamed on  Tornadoes Charley, the government said on Thursday.",3.0
IBM expands China research site in midmarket push IBM on Thursday opened an expanded research center in China to bulk up its technology portfolio for midsize businesses worldwide. The SMB Innovation Center was added to the company #39;s research lab in Beijing ,IBM expands China research site in midmarket push IBM on Thursday opened an expanded inquiry center in Hwa to bulk up its technology portfolio for midsize businesses worldwide. The SMB Innovation Center was summing to the company #39;s research lab in Beijing ,3.0
"Conservationists Sue Over Right Whales (AP) AP - Conservationists sued a federal agency Monday for allegedly failing to protect North Pacific right whales, which were hunted nearly to extinction more than a century ago and remain among the world's most endangered animals.","Conservationists Sue Finished Right Whales (AP) AP - Conservationists sued a federal agency Monday for allegedly failing to protect North Pacific right whales, which were hunted nearly to extinction more than a century ago and remain among the world's majority compromise animals.",3.0
Vols Impressed With Freshman Quarterback (AP) AP - There is no quarterback controversy at Tennessee. The Volunteers have a competition. No. 10 Tennessee has been touting its rotation of two freshmen as a way to keep defenses off balance and busy preparing for quarterbacks with different styles.,Vols Impressed With Freshman Quarterback (AP) AP - There is no quarterback feuds at Tennessee. The Voluntary have a rivalries. No. 10 Tennessee has been touting its rotation of two freshmen as a way to keep defenses off balance and busy preparing for quarterbacks with different styles.,3.0
Space telescope spots new supernova The latest image from NASA #39;s Hubble Space Telescope highlights a stellar blast that was first discovered by an amateur astronomer a little more than a month ago.,Space telescope blemishes new supernova The latest image from NASA #39;s Hubble Space Telescope underlined a stellar blast that was first discovered by an amateur astronomer a little more than a month previously.,3.0
"Gartner: Ignore Longhorn and stick with XP Microsoft Corp. may choose never to release its vaunted and long-overdue project WinFS, following its removal from the next version of Windows, according to analysts Gartner Inc.","Gartner: Ignore Longhorn and stick with XP Microsoft Corp. maggio choose never to release its vaunted and long-overdue project WinFS, following its removal from the next version of Windows, conforming to analysts Gartner Lnc.",3.0
"IRS business audits decline so far this year The pace of corporate audits by the Internal Revenue Service continued to decline in the first six months of fiscal 2004, despite IRS pledges to crack down on ","IRS business audits decline so far this year The pace of corporate audits by the Internal Revenue Service continued to downturn in the first six months of fiscal 2004, despite IRS pledges to fissures down onto ",3.0
"Shanghai #39;s gain might be Birmingham #39;s loss For Rover, a once revered but now sullied brand name, it represents what one insider calls  quot;the last-chance saloon quot;. For China, a nascent economic superpower, it could be the start of a new phase as a global player in the world auto market.","Shanghai #39;s gain might be Birmingham #39;s loss For Rover, a once revered but now sullied brand name, it represents what one insider calls  quot;the last-chance saloon quot;. Toward Wa, una nascent economic superpower, it could be the start of a new phase as a global player in the world auto market.",3.0
"Mr. 59: Mickelson gets milestone in Slam win The Masters champion shot a 13-under-par 59 on Wednesday and won the PGA Grand Slam of Golf, a two-day competition for the year #39;s four major winners.","Senhor. 59: Mickelson derives milestone in Slam win The Masters champion shot a 13-under-par 59 on Wednesday and won the PGA Grand Slam of Golf, a two-day competition for the year #39;s four major victors.",3.0
"Phelps Pushes Gold-Medal Haul to Three ATHENS, Greece - With the quest to surpass Mark Spitz out of the way, Michael Phelps could savor one of the greatest races in swimming history. Phelps claimed his second and third gold medals of the Athens Games on Tuesday, winning the ...","Phelps Pushes Gold-Medal Haul to Three ATHENS, Greece - With the quest to surpass Mark Spitz out of the way, Michael Phelps could savor one of the greatest races in swimming history. Phelps claimed his second and third dorado medals of the Athens Games on Tuesday, triumphed to ...",3.0
Blunkett quits after Whitehall report DAVID BLUNKETT resigned last night after an inquiry found his office was involved in  quot;fast-tracking quot; his ex-lover Kimberly Quinn #39;s nanny #39;s application to stay in Britain.,Blunkett resigned since Whitehall report DAVID BLUNKETT forsworn last night after an inquiry found his office was involved in  quot;fast-tracking quot; his ex-lover Kimberly Quinn #39;s nanny #39;s application to stay in Britain.,3.0
A fight destined to become a classic Saturday night #39;s super featherweight title bout between Marco Antonio Barrera and Erik Morales at the MGM Grand Garden Arena is sure to be 2004 #39;s fight of the year and will be included among ,A fight destined to become a classic Saturday night #39;s super featherweight title bout between Marco Antonio Barrera and Erik Morales at the MGM Grand Garden Arena is sure to be 2004 #39;s fight of the year y volition be encompassed among ,3.0
"Japanese bank taps RFID for document security NEC Corp. has signed a contract with a Japanese bank for an RFID (Radio Frequency Identification) -based document management system, the company said Tuesday in a statement.","Japanese bank sita RFID during document guaranteeing NEC Corp. has signed a contract with a Japanese bank for an RFID (Radio Frequency Identification) -based document management system, the company said Tuesday in a statement.",3.0
Fierce Storm Wreaks Havoc Along Florida The hurricane appeared to be strengthening and forecasters warned of an increased threat of serious flooding and wind damage.,Fierce Storm Wreaks Havoc Along Florida To hurricane appeared to are fortify and forecasters warned of an increased threat of serious flooding and wind damage.,3.0
"Tavarez Breaks Hand After Leaving Game 4 (AP) AP - St. Louis righty Julian Tavarez broke his left hand during a dugout tantrum in Game 4 of the NL championship series, and it was uncertain Monday when the reliever would pitch again.","Tavarez Intermission Hand Once Left Game 4 (AP) AP - St. Louis righty Julian Tavarez broke his left hand during a dugout tantrum in Game 4 of the NL championship series, and it was uncertain Monday when the reliever would pitch again.",3.0
"Long-awaited Halo 2 for Xbox runs rings around the competition They say the best things come to those who wait.  quot;Halo 2 quot; lives up to the billing, but it sure took long enough. The release date was changed, and changed some more, but Bungie met the expectations.","Long-awaited Halo 2 for Xbox runs rings around the competition They say the best things come to those who wait.  quot;Halo 2 quot; lives up to the billing, but it sure took long enough. The release date was change, and change some more, but Bungie met nova expectations.",3.0
"PM backs indigenous alcohol ban CURFEWS and alcohol bans may be necessary in Aboriginal communities, Prime Minister John Howard said today, adding that civil liberties were less important than staying alive.","PM backs indigenous alcohol ban CURFEWS y alcohol ban may be necessary in Aboriginal communities, Prime Minister John Howard said today, adding that civil liberties were less substantial than staying alive.",3.0
"New network layer could reduce Internet jams and improve security As more and more people get keyed into technology, computer experts are struggling for ways to fight internet traffic jams, computer worms and improve video webcasting, and a new report by Technology giants Intel has suggested that overlaying new ","New network layer could reduce Internet jams and improve security As more and more people get keyed into technology, computer experts are struggling for ways to fight internet traffic jams, computer worms y improve video webcasting, and a nouveau report by Technology giants Intel has insinuated that overlaying new ",3.0
Indonesia presses Burma on Aung San Suu Kyi detention Indonesia has accused Burma of trying to avoid the issue of the ongoing detention of pro-democracy leader Aung San Suu Kyi. Burma was asked at an Asia-Pacific summit this week to clarify media reports that ,Indonesia presses Burma on Aung San Suu Kyi detention Indonesia has accused Burma of trying to avoid the issue of the ongoing detention of pro-democracy leader Aung San Suu Kyi. Burma were asking at an Asia-Pacific summit this week to clarify medium reports that ,3.0
"Pop stars gather for re-recording of Christmas hit 20 years later (AFP) AFP - British pop music stars gathered at a studio in north London on Sunday for a re-recording of  quot;Do they Know its Christmas, quot; the hit song that raised money for famine-hit people in Ethiopia 20 years ago.","Papi stars gather at re-recording of Christmas slugged 20 years later (AFP) AFP - British pop music stars gathered at a studio in north London on Sunday for a re-recording of  quot;Do they Know its Christmas, quot; the hit song that raised money for famine-hit people in Ethiopia 20 years ago.",3.0
"CFL commissioner says improving refs  quot;top priority quot; CBC SPORTS ONLINE - Refereeing and the recruitment and development of new officials will be top priorities for the CFL over the next few years, the league commissioner said Friday in his annual Grey Cup state-of-the-union address.","CFL commissioner says improving ref  quot;top priority quot; CBC SPORTS ONLINE - Arbitrage und the recruitment and development of new officials will be top priorities for the CFL over the next few years, the league commissioner said Friday in his annual Grey Cup state-of-the-union address.",3.0
"Driver #39;s seat is his Heisman win This happened a year ago, after USC capped its regular season with an all-afternoon assault on the Oregon State end zone. Outside the Coliseum, the parents of some Trojans players celebrated ","Driver #39;s seat is his Heisman win This happened a year ago, after USC capped its regular season with an all-afternoon assault on the Oregon State end zone. Outside the Coliseum, the parenting of some Troy players commemorate ",3.0
Hollywood to sue server operators in bid to stymie online piracy LOS ANGELES -- Hollywood movie studios on Tuesday sued scores of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,Hollywood to sued severs operators in bid to stymie online piracy LOS ANGELES -- Hollywood movie studios on Tuesday sued notations of operators of US- and European-based computer servers that help relay digitized movie files across online file-sharing networks.,3.0
"US horse hurt while winning jumping bronze; Ireland takes gold American rider Chris Kappler won bronze in show jumping Friday, but his accomplishment was bittersweet. Kappler #39;s horse, Royal Kaliber, broke down on course in a timed jumpoff and was taken from the Olympic ","US horse aggrieved while winning jumping bronze; Ireland takes gold American rider Chris Kappler won bronze in show jumping Friday, but his realisation was bittersweet. Kappler #39;s horse, Royal Kaliber, broke down on course in a timed jumpoff and were taken from the Olympic ",3.0
Expert explains grilled cheese miracle #39; #39; Brace yourself. There may be a less-than-miraculous explanation for that image of the Virgin Mary a Florida woman says appeared in her grilled cheese sandwich.,Expert explains grilled cheese miracle #39; #39; Brace yourself. There maggio worden una less-than-miraculous explanation for that image of the Virgin Mary a Florida woman says appeared in her grilled cheese sandwich.,3.0
"Wholesale prices jump in October Even with the surge of energy prices, Fed policy-makers said  #39;inflation and longer-term inflation expectations remain well-contained.","Wholesale prices leaps in October Again avec the surge of energy prices, Fed policy-makers said  #39;inflation and longer-term inflation expectations remain well-contained.",3.0
"Three Americans, Two Afghans Killed in Kabul Blast  KABUL (Reuters) - At least three American nationals  involved in the training of Afghanistan's new police force were  killed Sunday in a powerful blast in Kabul that also killed at  least two Afghans, a defense ministry official told Reuters.","Tre Americans, Two Afghans Killed in Afghanis Blast  KABUL (Reuters) - At least three American nationals  involved in the training of Afghanistan's new police force were  killed Sunday in a powerful blast in Kabul that also killed at  least two Afghans, a defense ministry official reported Reuters.",3.0
Kenyan #39;s Painful Path to Nobel Peace Prize The day before had begun typically for Africa #39;s best known environmentalist. Maathai had joined a long-planned protest by mothers of political prisoners calling for the release of their sons.,Kenyan #39;s Painful Path to Nobel Peace Prize The day before had instituted typically on Africa #39;s best known environmentalist. Maathai took joined a long-planned protest by mothers of political prisoners calling for the release of their sons.,3.0
"Crisis in new EU member Latvia after government resigns (AFP) AFP - Five months after entering the European Union, the small Baltic state of Latvia was plunged into political turmoil as its minority coalition government was forced to resign after parliament rejected the draft 2005 budget.","Crisis in new EU member Latvia afterward governmental resigns (AFP) AFP - Five months after entering the European Union, the small Baltic state of Lithuania was plunged into political turmoil as its minority coalition government was forced to resign after parliament rejected the draft 2005 budget.",3.0
"WMC turns down Xstrata takeover bid MELBOURNE (Reuters) - Oct 28 &lt;b&gt;...&lt;/b&gt; Australian copper and nickel miner WMC Resources Ltd. said on Thursday it has turned down aA\$7.4 billion (\$5.5 billion) cash takeover offer from Swiss-based Xstrata, but would consider higher bids from the company.","WMC turns down Xstrata takeover bid MELBOURNE (Reuters) - Oct 28 &lt;b&gt;...&lt;/b&gt; Australian copper and nickel miner WMC Resources Ltd. said on Thursday it has turned down aA\$7.4 billion (\$5.5 mln) cash takeover offer from Swiss-based Xstrata, but would revisiting highest bids from the company.",3.0
US embassy in Malaysia in 'anthrax scare' (AFP) AFP - Malaysian emergency services rushed to the tightly-guarded US embassy in Kuala Lumpur after a powder which police said could be anthrax was found in a letter.,AMERICANS embassy in Malaysia throughout 'anthrax scare' (AFP) AFP - Malaysian emergency services rushed to the tightly-guarded NOUS embassy in Kuala Lumpur after a powder which police said could be anthrax was found in a letter.,3.0
"Jay Haas Back Where He Least Expected (AP) AP - The Ryder Cup is a renaissance for 50-year-old Jay Haas, although redemption also comes to mind.","Jay Haas Backwards Hence He Least Expected (AP) AP - The Ryder Cup is a renaissance for 50-year-old Jay Haas, although redemption even comes to mind.",3.0
"Dollar Holds Gains on Intervention Talk The dollar kept its overnight gains against the euro on Tuesday, finding a tenuous footing after weeks of losses as traders took stern words by European officials as a ","Yuan Holds Gains on Intervention Talk The dollar kept its overnight gains against the euro on Tuesday, finding a tenuous footing after zhou of losses as traders took stern words by European officials oj a ",3.0
" #39;There Goes the WOLFPACK!... #39; Delivering a little payback for a loss last season, Kansas defeats Nevada 85-52 in Allen Fieldhouse. Links and images inside. Kansas forward Wayne Simien (23) looks for the basket after getting past Nevada "," #39;There Goes the WOLFPACK!... #39; Delivering a little payback for a loss last season, Kansas defeats Nevada 85-52 in Allen Fieldhouse. Links and images inside. Kansas forward Wayne Simien (23) looks for the basket since obtains yesteryear Nevada ",3.0
"Enter your e-mail: If you #39;ve been a computer user for as long as I have, you still remember the day in 1981 when IBM introduced its first PC. It was far from the first personal computer, but it quickly reinvented an industry that was just beginning to take off.","Enter your e-mail: If you #39;ve been a computer user for as long as I have, you still remember the day in 1981 when IBM introduced its first PC. It were far from the initial personal computer, but it quickly reinvented an industry that was just beginning to take deactivation.",3.0
"Skirmish delays A #39;s win Eric Chavez singled in the winning run, the fourth lead change in the final four innings of a crazy game.  quot;It #39;s was almost like a kickoff of a football game, quot; Chavez said.","Skirmish delays A #39;s win Eric Chavez singled in the winning run, the fourth lead change in the final four innings of a crazy game.  quot;It #39;s was scarcely love a kickoff of a football game, quot; Chavez affirmed.",3.0
"US Ryder Cup players need new incentive Golf analysts and fans will be discussing - and dissing - the US team #39;s flop for some time. Europe handed the US its worst defeat ever, 18 1/2 to 9 1/2, at Oakland Hills Country Club.","US Ryder Cup players need new incentive Golf analysts and fans will be discussing - and dissing - the US team #39;s flop for some time. Eu handed the NOUS its pire defeat ever, 18 1/2 to 9 1/2, at Oakland Hills Country Club.",3.0
SuperSonics 108 Lakers 93 SEATTLE Rashard Lewis scored a season-high 37 points and Ray Allen added 26 as Seattle whipped the Los Angeles Lakers 108-to-93. Lewis scored 17 points in the first quarter and had 22 by the break to help ,SuperSonics 108 Lakers 93 SEATTLE Rashard Lewis scored a season-high 37 points and Ray Allen added 26 as Seattle whipped the Los Angeles Lakers 108-to-93. Luiz scored 17 points in the first quarter and had 22 by the break pour supported ,3.0
Cabinet considers troop move plans The Cabinet is today discussing plans to redeploy British troops to an American-controlled area in central Iraq. Ministers are poised to decide whether to allow 650 troops from the Black Watch regiment to shift to the region.,Cabinet sees troop move plans The Cabinet is today discussing plans to redeploy Britannica troops to an American-controlled area in central Iraq. Ministers are poised to decide whether to allow 650 troops from the Black Watch regiment to shift to the area.,3.0
"Portugal PM, Cabinet Submit Resignations  LISBON (Reuters) - Portugal's prime minister said on  Saturday he and his cabinet had submitted their resignations, a  move that came a day after a snap election was called.","Portugal PM, Cabinet Submit Resignations  LISBON (Reuters) - Portugal's prime minister said on  Saturday he and his cabinet had tabled their resignations, a  move that came a day upon a snap election was telephoned.",3.0
"With Ban Pending, Hamilton Loses Ride Tyler Hamilton, who won an Olympic gold medal for the United States in Athens, was fired last Thursday by Phonak, his Swiss cycling team, two months after testing positive for illegal blood transfusions.","With Ban Pending, Hamilton Forfeits Ride Tyler Hamilton, who won an Olympic gold medal for the United States in Athens, was fired last Thursday by Phonak, his Swiss cycling team, two months subsequently testing auspicious for illegal blood transfusions.",3.0
"Consumers Perk Up, So Do Wholesale Prices  CHICAGO (Reuters) - U.S. consumers cheered up in early  December, sending potentially good news to retailers during the  crucial holiday shopping season, a report showed on Friday.","Consumers Perk Up, So Do Wholesale Prices  CHICAGO (Reuters) - U.S. consumers chanted arriba in rapids  December, sending potentially good news to retailers during the  crucial holiday shopping season, a report showed on Friday.",3.0
"Question and Answer Carol Williams, a family nurse practitioner and director of women #39;s services at the McDowell Healthcare Center in Phoenix, talks about World AIDS Day, Dec. 1. This year #39;s focus is on women and girls.","Question and Answer Carol Williams, a family nurse practitioner and director of women #39;s services at the McDowell Healthcare Center in Phoenix, talks about World AIDS Day, Dec. 1. Cette leto #39;s focus is on women and fille.",3.0
Tiger Woods extends lead at Dunlop Phoenix CBC SPORTS ONLINE - Tiger Woods is on the verge of winning his first stroke-play golf tournament in over a year. Woods fired a 5-under-par 65 Saturday to stretch his commanding lead to 10 strokes after three ,Tiger Lumbering lasts lead at Dunlop Phoenix CBC SPORTS ONLINE - Tiger Woods is on the verge of winning his first stroke-play golf tournament in over a year. Woods fired a 5-under-par 65 Saturday to stretch his commanding lead to 10 strokes then three ,3.0
"U.S. Envoy Smoothes Way for Karzai Win in Afghan Poll  KABUL (Reuters) - The flashing smile, the patrician wave of  the hand for the cameras as he stepped into his bullet-proof  car belonged to a man who had just won Afghanistan's  presidential election.","U.S. Envoy Smoothes Way for Karzai Win in Afghan Poll  KABUL (Reuters) - The flashing smile, the patrician wave of  the hand for the cameras as he stepped into his bullet-proof  car belonged to a man who has jen won Afghanistan's  presidential electoral.",3.0
"Leinart, Bush, White and Peterson lead final 5 Four players whose teams are bound for the Orange Bowl dominate the Heisman Trophy finalist list, which was announced Wednesday evening on SportsCenter.","Leinart, Bush, White and Peterson lead lastly 5 Four actors whose teams are bound for the Orange Bowl dominate the Heisman Trophy finalist listing, which was announced Wednesday evening on SportsCenter.",3.0
Stepping out of shadows of WiFi (SiliconValley.com) SiliconValley.com - Bluetooth -- a short-range wireless technology -- is finally coming of age.,Stepping out of shadows of WiFi (SiliconValley.com) SiliconValley.com - Bluetooth -- a short-range wireless technology -- is lastly forthcoming of ageing.,3.0
"AT T posts \$7.1 billion loss on impairment charge AT T Corp. on Thursday reported a net loss of \$7.1 billion, or \$8.95 per share, for the third quarter of 2004, but that loss included asset re-evaluation and other charges of \$12.5 billion.","AT T posts \$7.1 billion loss on impairment charge AT T Corp. on Thursday reported a net loss of \$7.1 million, or \$8.95 per share, for the third quarter of 2004, but that loss included asset re-evaluation and alternating accusations of \$12.5 billion.",3.0
"GM Recalls 1.5 Million Vehicles in North America General Motors Corp. has recalled nearly 1.5 million vehicles in North America, including 946,817 sport utility vehicles, to fix tail lights that could loosen and flicker, the automaker said on Thursday.","GM Remind 1.5 Trillion Vehicles in North America General Motors Corp. has recalled nearly 1.5 mln vehicles in North America, including 946,817 sport utility vehicles, to fix tail lights that could loosen and flicker, the automaker said on Thursday.",3.0
"Answers.com: Get to know more than one browser In the past, I have taken great pride in informing you, my readers, about new and cutting-edge technology. Sometimes it is also necessary to re-examine existing or older technologies.","Answers.com: Get to know more than one browser In the past, I have taken great stolz in informing you, my readers, about new and cutting-edge technology. Seldom it is besides necessary to re-examine existing or older technologies.",3.0
National Aeronautics and Space Administration (NASA) Saturn #39;s mysterious moon Titan held onto its secrets despite a close reconnaissance by the Cassini spacecraft #39;s cameras and instruments.,Nationally Aeronautics and Space Administration (NASA) Saturn #39;s mysterious moon Titan held onto its secrets notwithstanding a close recon by the Cassini spacecraft #39;s cameras and instruments.,3.0
"Briefly: Sun makes financial pitch roundup Plus: PeopleSoft-Oracle trial delayed...IBM, Boeing team up for defense work...TI touts combo chip with VoIP, Wi-Fi...ContextWeb nabs \$3 million.","Briefly: Sun makes financially pitch roundup Anymore: PeopleSoft-Oracle trial delayed...IBM, Boeing team up for defense work...TI touts combo chip with VoIP, Wi-Fi...ContextWeb nabs \$3 trillion.",3.0
"Intel pushes desktops with more spunk, lower prices A new chipset offers high-end features for less cash, an effort to spark PC makers to update their low-price offerings.","Intel pushes desktops with more spunk, lower prices A new chipset offers high-end features for less cash, an effort for spark COMPUTERS makers to update their low-price quotation.",3.0
"ABC Apologizes ABC apologizes Tuesday for a steamy intro to ""Monday Night Football"" after receiving complaints from viewers and the NFL.","ABCS Apologizes ABC apologised Tuesday during a steamy intro to ""Monday Night Football"" after receiving complaints from viewers and the NFL.",3.0
Rain may have fallout BOSTON -- The Boston Red Sox still trail. The good news for the Red Sox Nation was there was no loss to mourn last night as Game 3 of the American League championship Series was rained out at Fenway Park.,Rain may have fallout BOSTON -- The Boston Red Sox still pathway. The good news for the Red Sox Nation was vi was no loss to mourn last night because Game 3 of the American League championship Series was rained out at Fenway Park.,3.0
IBM Brings High-Performance Computing to Houston (Ziff Davis) Ziff Davis - The company's third supercomputing center will focus on the energy industry.,IBM Brings High-Performance Computing for Houston (Ziff Evans) Ziff Davis - The company's third supercomputing center volition focus on the energy industry.,3.0
"Blair Undergoes Treatment for Irregular Heartbeat, Sets Off &lt;b&gt;...&lt;/b&gt; British Prime Minister Tony Blair entered a hospital Friday for a procedure to remedy an irregular heartbeat. He says the treatment is routine and expects to return to work on Monday.","Blair Undergoes Treatment for Irregular Heartbeat, Sets Off &lt;b&gt;...&lt;/b&gt; British Prime Minister Tony Blair entered a hospital Friday for a procedure to remedy an irregular heartbeat. He says nova treatment is normal and waiting to return to work on Monday.",3.0
Video on Web Site Shows Beheading of Man (AP) AP - A video posted Monday on a Web site showed the beheading of a man identified as American civil engineer Eugene Armstrong. The militant group led by Abu Musab al-Zarqawi claimed responsibility for the slaying and said another hostage  #151; either an American or a Briton  #151; would be killed in 24 hours.,Video on Web Site Shows Beheading of Man (AP) AP - A video posted Monday on a Web site showed the beheading of a man identified as American civil engineer Eugene Armstrong. The militant group led by Abu Musab al-Zarqawi claimed responsibility for the slaying and told latest hostage  #151; neither an American or a Briton  #151; would be killed in 24 hours.,3.0
"US - Consumer Price Index (Oct, 2004) The Consumer Price Index is a measure of the average price level of a fixed basket of goods and services purchased by consumers. Monthly changes in the CPI represent the rate of inflation.","US - Consumer Price Index (Oct, 2004) The Consumer Price Index is a measure of the average price level of a fixed basket of goods and services purchased by consumers. Monthly alterations in the CPI constitutes nova rate of inflation.",3.0
Asian telecom firms come together Seven Asian mobile phone firms are joining together to form an alliance that will invest \$30m to \$40m in new technologies.,Asian telecom entrepreneurial come together Seven Asian mobile phone undertakings are joining together to form an alliance that will invest \$30m to \$40m in new technicians.,3.0
"Romanians Pitch Rumsfeld on Base Location (AP) AP - One day after visiting Iraq, Defense Secretary Donald H. Rumsfeld toured a spruced-up military base here Monday and heard a Romanian government sales pitch for making it a new American outpost within easy reach of potential hot spots in the Middle East and Central Asia.","Romanians Pitch Rumsfeld on Base Location (AP) AP - One days after visiting Iraq, Defense Secretary Donald H. Rumsfeld toured a spruced-up military base here Monday and heard a Romanian government sales pitch for making it a new American outpost within easy reach of potential hot spots among the Middle East and Central Asian.",3.0
"Beware Confirmation Bias If your knee-jerk reaction to a negative opinion is to attack the source, your chance of investing success is reduced.","Beware Confirmation Bias If your knee-jerk reaction to a negative opinion is to attack the source, your potentials of invested success is lessened.",3.0
