text,adv_text,minimal_k
"Your point is very logical. \n\nHowever, also keep in mind that television broadcast decency standards are fairly well-defined. \n\nEvery once in a while, the FCC decides it needs to enforce their powers by the means of a sanction or fines. Otherwise, if the FCC never enforced any rules, their granted powers would diminish over time until people believed the FCC lacked power. Since every government agency tries to keep as much power as possible there is probably political or institutional pressure for the FCC to enforce communications rules. This may not always result in equitable enforcement.","Your point is very logical. \n\nHowever, also keep in mind that television broadcast decency standards are fairly well-defined. \n\nEvery once in a while, the FCC decides it needs to enforce their powers by the means of a sanction or fines. Otherwise, if the FCC jamais enforced any rules, their granted powers would diminish over time until people believed the FCC missed power. Since every government agency tries to sustain as much power as possible there is probably political or institutional pressure for the FCC to enforce communications rules. This may not always result in equitable enforcement.",3.0
"AOL unlimited dial up is $23.90 a month without a plan.  If you commit to a year, it is more.","AOL unlimited dial up is $23.90 a month without a plan.  If you commit to a leto, it exists anymore.",3.0
"The word is ""During"".\n------------------------\nEpisode IV \nA NEW HOPE \nIt is a period of civil war. \nRebel spaceships, striking \nfrom a hidden base, have won \ntheir first victory against \nthe evil Galactic Empire. \n\nDuring the battle, Rebel \nspies managed to steal secret \nplans to the Empire's \nultimate weapon, the DEATH \nSTAR, an armored space \nstation with enough power to \ndestroy an entire planet. \n\nPursued by the Empire's \nsinister agents, Princess \nLeia races home aboard her \nstarship, custodian of the \nstolen plans that can save her \npeople and restore \nfreedom to the galaxy....","The word is ""During"".\n------------------------\nEpisode IV \nA NEW HOPE \nIt is a period of civil war. \nRebel spaceships, striking \nfrom a hidden base, have won \ntheir first victory against \nthe evil Galactic Empire. \n\nDuring nova fighting, Rebel \nspies managed to vol secret \nplans to the Empire's \nultimate weapon, the DEATH \nSTAR, an armored space \nstation with enough power to \ndestroy an entire planet. \n\nPursued by the Empire's \nsinister agents, Princess \nLeia races home aboard her \nstarship, custodian of the \nstolen plans that can save her \npeople and restore \nfreedom to the galaxy....",3.0
"Main problem in gathering statistics on gays is that many people who are homosexual do not want to admit, even to an anonymous interviewer.  This is particularly true of people in heterosexual marriages.  Probably Kinsey's 10% figure was skewed higher by some sampling problems.  The low-end figures are likely wrong due to people not being honest when surveyed.  An article in the gay press today said the British government estimated about 6% of its population was gay.","Main problem in gathering statistics on gays is that many people who are homosexual do not want to admit, even to an anonymous interviewer.  This is particularly true of people in heterosexual marriages.  Probably Kinsey's 10% figure was skewed higher by some sampling problems.  To low-end figures constitute likely wrong due to people nos being honest when surveyed.  An article in the gay press today said the British government estimated about 6% of its population was gay.",3.0
"the people sending the spam are just saying it is coming from you, they don't have access to your email.","the people sending the spam are exclusively adage it is coming from you, they don't have accessed to your email.",3.0
wooaaa blondie!  stop chewing that gum and try typing that question again plz.  \n\nbreathing + chewing + typing = too much for blondes,wooaaa blondie!  stop chewing that gum and try typing that question again plz.  \n\nbreathing + chewed + typing = zu much during blondes,3.0
"Because the MLB didn't want to suspend its season to let the professional players go to the olympics, in a manner similar to what the NHL does for the winter olympics.\n\nThis plus other problems like a poorly designed qualifying scheme meant that piss-poor teams from Europe and Africa went to Athens, but several very good teams from N & S America were left out led to almost no ticket sales. It was all about the Money.","Because the MLB didn't want to suspend its season to let the professional players go to the olympics, in a manner similar to what the NHL does for the winter olympics.\n\nThis plus other problems like a poorly designed qualifying scheme meant that piss-poor teams from Europe and Africa went to Athens, but several very good teams from N & S America were left out led to almost no ticket sales. It became all circa the Cash.",3.0
"Throw on your pj's, pick out the funniest movie you own, turn off the phone,grab softest blanket you own, maybe a pint of choc. ice cream (Dove's unconditonal choc.can't be beat} and enjoy yourself.. Life is too short to be angry.","Throw on your pj's, pick out the funniest movie you own, turn off the phone,grab softest blanket you own, maybe a pint of choc. ice cream (Dove's unconditonal choc.can't be beat} and enjoy yourself.. Life is so succinctly de be angry.",3.0
"Get a trade school degree, it takes 2 years and you will have companies BEGGING for you to work for them.  I have an associates degree in Computer Aided Design and my since I finished the trade school my life has never been better!  You can't ask us ""what is the best job"" because I'm sure 75% of you all would hate my job while I sit here on Yahoo! Answers LOVING IT!  Go to school for what you like and happiness will follow.","Get a trade school degree, it takes 2 years and you will have companies BEGGING for you to work for them.  I have an associates degree in Computer Aided Design and my since I finished the trade school my life has never been better!  Te can't ask us ""what is the best job"" because I'm sure 75% of you all would hate my job while I sit here on Yahoo! Answers LOVING IT!  Go to school for what you analogous and happiness volition follow.",3.0
"You're looking for inspiration, huh?\n\nFirst of all, here are some websites that have templates from different designers that you can use to build your own website:\nhttp://tools.i-use.it/\nhttp://www.oswd.org/\n\nNext, here are some sites showing notable web designs to inspire you:\nhttp://screenspire.com/\nhttp://www.webcreme.com/\nhttp://www.cssreboot.com/\n\nFinally, if you're still after more, try looking at the most popular 'inspiration' links in del.icio.us:\nhttp://del.icio.us/popular/inspiration","You're looking for inspiration, huh?\n\nFirst of all, here are some websites that have templates from different designers that you can use to build your own website:\nhttp://tools.i-use.it/\nhttp://www.oswd.org/\n\nNext, here are some sites portraying significant web designs to inspirational you:\nhttp://screenspire.com/\nhttp://www.webcreme.com/\nhttp://www.cssreboot.com/\n\nFinally, if you're still after more, try looking at the most popular 'inspiration' links in del.icio.us:\nhttp://del.icio.us/popular/inspiration",3.0
"I would say he is guilty.\nThe Idolization and Greed of today's pro athletes seems to justify immortality on earth on their parts.\nI had hoped he was clean from the beginning, but have been saddened by his reasoning now about the Vitamin Shots.\nThe Vitamin issue is stale now.","I would say he is guilty.\nThe Idolization and Greed of today's pro athletes seems to justify immortality on earth on their parts.\nI had hoped he was clean from the beginning, but have been saddened by his reasoning now about the Vitamin Shots.\nThe Vitamin issue exists rancid nowadays.",3.0
"the man is holding you back from beating my rating, duuude.   : P\n\nIts just the rules.. but HEY.. I don't make 'em...","the man is holding you back from beating my rating, duuude.   : P\n\nIts just the regulatory.. but HEY.. I don't deliver 'electromagnetic...",3.0
Heres my top 10 in no particular order\n\n10. Here comes the sun\n9. Sargent Pepper\n8. Come Together\n7. Eleanor Rigby\n6. Hey Jude\n5. I feel Fine\n4. Day Tripper\n3. A Hard Day's Night\n2. Help!\n1. I am The Walrus,Lemme my top 10 in no particular order\n\n10. Here comes the sun\n9. Sargent Pepper\n8. Come Together\n7. Eleanor Rigby\n6. Hey Jude\n5. I feel Fine\n4. Day Tripper\n3. une Challenging Day's Night\n2. Help!\n1. I am The Walrus,3.0
Yes The 1972 undefeated team won Superbowl VII.They beat Washington 14-7. But that game was played in January 1973.The Colts lost today so that record is safe.,Yes The 1972 unstoppable teams won Superbowl VII.They beat Washington 14-7. But that game was been in January 1973.The Colts lost today so that record is safe.,3.0
"The four things we can taste (sweet, sour, salty, and bitter) don't change. However, our sensitivity to each of the four can change as we age and our sensitivity to smells (which is an important component of taste) can also change. Finally, our preferences can change so that things we once found ""tasty"" no longer appeal to us and vice-versa.","The four things we can taste (sweet, sour, salty, and bitter) don't change. Conversely, our sensitivity to each of the four can change as we age and our sensitivity to smells (which is an important component of taste) can also change. Enfin, notre preferences can change so that things we once found ""tasty"" no longer appeal to us and vice-versa.",3.0
"How weird, my mom just had this, and I had never heard about it before that. All the above is correct, but I just wanted to add that you ought to get it treated soon and change your diet around accordingly. My mom almost died from it, which is unheard of, and she ended up having a foot of intestine being taken out. Watch out! It can get pretty damn serious.","How weird, my madre just had this, and I had never heard about it before that. All the above is correct, but I just wanted to add that you ought to get it treated soon and change your diet around accordingly. My mom circa died from it, whom is unheard of, and she ended up having a foot of intestine being taken out. Watch out! It can get pretty damn serious.",3.0
"I've found a number of claims on the web - the only date I found that looks reasonable to me is March 1, 2006 for US release, with a release roughly now in Japan and first quarter 2006 in Europe.","I've found a number of claims concerning the web - the only date I discovery that looks judicious to me is March 1, 2006 for US release, with a release roughly now in Japan and first quarter 2006 in Europe.",3.0
"Intrinsic value is the value of a thing (or person) based on its internal value. It is the value per se. The thing has value in and of itself. The value is inherent (naturally in) the thing.\n\nA forest has value for timber, mineral rights, tourism dollars; a shortcut to Grandmas house… but it also is a beautiful thing, perhaps a national treasure. The forest also has intrinsic value.\n\nThen there are also the answers cited. Like Nike, the Swoosh is part of Nike’s intrinsic value. If they sold off the swoosh, the intrinsic value of Nike would go down.","Intrinsic value is the value of a thing (or person) based on its internal value. It is the value per se. The thing has value in and of itself. The value is inherent (naturally in) the thing.\n\nA forest has value for timber, mineral rights, tourism dollars; a shortcut to Grandmas house… but it also is a beautiful thing, perhaps a national treasure. To forest also ha intrinsic value.\n\nThen there are equally the answers cited. Like Nike, the Swoosh is part of Nike’s intrinsic value. If they sold off the swoosh, the intrinsic value of Nike would go down.",3.0
"Researchers aren't sure exactly why the sneeze reflex happens, but whatever neurological message tells the eyes to close probably comes from a primitive part of the brain called the medulla oblongata in the brain stem.","Researchers aren't sure exactly why the sneeze reflex happens, but whatever neurological messaging tells the eyes to close probably comes from a primitive part of the brain called the medulla oblongata onto the brain originates.",3.0
Idaho does not seem to have a statewide licensing program for Bail Bondsmen. Neither does Ada County. Neither does Boise. I would call the Boise police department to ask - there was very little on their site.,Idaho does not seem to have a statewide licensing program for Bail Bondsmen. Neither does Ada County. Neither does Boise. I would urging the Boise police department to poser - there was very little on their venues.,3.0
"Lets see------""Trading you in for a new model"" ""I just need some space"" ""My dogs don't like you"" just to name a few lol Sorry but some are just so lame--not the lines but the guys who said it. tc---Linda","Lets see------""Trading you in for a new model"" ""I just need some space"" ""My dogs don't like you"" just to name a few lol Sorry but some are just so lame--not the lines yet nova guys who testified it. tc---Linda",3.0
"Prayer meeting Wednesday night. Sabbath School Saturday morning. Study the Bible and find out what is happening in people's lives. Church Service after Sabbath School. Inspiring music, praying for each other, offerings, semon, children's story. After church socializing, sometimes potluck dinner. At Christmas we made plates of cookies and gave them to neighbors of the church. Sharing our faith. Hope you have as good a church as we really appreciate ours.","Prayer meeting Wednesday night. Sabbath School Saturday morning. Study the Bible and find out what is happening in people's lives. Church Service after Sabbath School. Inspiring music, praying for each other, offerings, semon, children's story. Once church socializing, seldom potluck dinner. At Christmas we made plates of cookies and gave them to neighbors of the church. Shares our faith. Hope you have as good a church as we really appreciate ours.",3.0
"you said that you still like him but you didn't mention if he still likes you and i think he would not get involve with someone else if he is still interested in you.i can suggest that you focus on other things, instead of constantly thinking of him in class why not focus more on your studies, enroll in music or art classes. keep yourself busy until you heal and ready to get into another relationship. good luck:)","you said that you still like him but you didn't mention if he still likes you and i think he would not get involve with someone else if he is still interested in you.i can insinuate that you focus on other things, instead of constantly thinking of him in class why not focus more on your studies, enroll in music or art classes. keep yourself busy until you heal and lending to get into latest relationship. good luck:)",3.0
"Uranus obeys the Titius-Bode rule, it is Neptune which doesn't.\n\nNo hard explanation, only an analogy: in quantum mechanics, the outer orbits of electrons may approach a continuum, as they do in metal bonds. With the increasing distances in the logarithmic Titius-Bode sequence, probably the quadratic distance influence of gravity allow intermediary orbits.","Uranus obeys the Titius-Bode rule, it is Neptune which doesn't.\n\nNo hard explanation, only an analogy: in quantum mechanics, the outer orbits of electrons may approach a continuum, as they do in metal bonds. Avec the increasing distances in the logarithmic Titius-Bode sequence, unquestionably the quadratic distance influence of gravity lets intermediary orbits.",3.0
Master-bait without reaching orgasm about 30 min. or so before having sex. (Sorry for the funny spelling-- I had to get by the censorware.),Master-bait without reaching orgasm about 30 min. or so before having sex. (Sorry for the funny spelling-- I ha de gets by the censorware.),3.0
"It appears that the question period has expired. If you have received an answer that meets your needs, please choose a 'best answer.'\nRegards.","It emerge that the question period has expired. Unless you have received an answer that meets your needs, please elects a 'best answer.'\nRegards.",3.0
a recliner and a pre=paid plot. if you love him get him up and moving. maybe membership for 2 at the health club,a recliner and a pre=paid plot. if you love him get him up and moving. maybe makeup for 2 onto the health nightclub,3.0
"The Warren Court era, generally thought of as '63-69, though he (Earl Warren) was on the court for Brown v. Board of Education in 1955","The Warren Court era, generally thought of as '63-69, though he (Earl Warren) was on the court onto Brown volts. Board of Education onto 1955",3.0
"um, y would he want to?\ncan Allah make a taco so hot he himself couldnt eat it?\nthese kind of questions r rlly rlly dumb, reflecting on the person that asked them","um, y would he want to?\ncan Allah make a taco so hot he himself couldnt eat it?\nthese kind of questions r rlly rlly mute, reflect regarding the person that asked them",3.0
"It appears that the question period has expired. If you have received an answer that meets your needs, please choose a 'best answer.'\nRegards.","It emerge that the question period has expired. Unless you have received an answer that meets your needs, please elects a 'best answer.'\nRegards.",3.0
The first few questions were right  ..BUT the origonal real reason is  Back during WW2 the Union Tank Car Co. of Indiana Stopped making rail tank cars and started making turrets for tanks. All of the reject metal which was the holes cut out for the top of the tanks were saved because ou the cost of metal;. Now being the government CHEEP they saved the round cuts of metal. Some smart engineer seeing the giant mountian of metal discs said   ahh Man hole covers,The first few questions were right  ..BUT the origonal real reason is  Back during WW2 the Union Tank Car Co. of Indiana Stopped making rail tank cars and started making turrets for tanks. All of the reject metal which was the holes cut out for the top of the tanks were rescue because ou the cost of metal;. Now being the councils CHEEP they saves the round cuts of metal. Some smart engineer seeing the giant mountian of metal discs said   ahh Man hole covers,3.0
"First, to prevent overloading their servers.\nSecond, to prevent addicted users like me from posting 24h/day and losing their job/wife/health.\nThird, to give all users chances to get a similar number of points.","First, to prevent overloading their servers.\nSecond, to prevent addicted users like me from posting 24h/day and losing their job/wife/health.\nThird, de confer all users chances to get a equivalent number of points.",3.0
